"filename" "tajima_d" "missing_data" "missing_type" "vcf_source" "max_pi_vcftools"
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.14.vcf.gz.Tajima.D" -0.0448736 0.14 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.14.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.15.vcf.gz.Tajima.D" -0.0352032 0.15 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.15.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.16.vcf.gz.Tajima.D" -0.0626049 0.16 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.16.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.17.vcf.gz.Tajima.D" -0.0250869 0.17 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.17.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.18.vcf.gz.Tajima.D" -0.0118988 0.18 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.18.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.19.vcf.gz.Tajima.D" -0.0230476 0.19 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.19.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.2.vcf.gz.Tajima.D" -0.0201377 0.2 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.2.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.21.vcf.gz.Tajima.D" -0.0123144 0.21 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.21.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.22.vcf.gz.Tajima.D" 0.000496538 0.22 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.22.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.23.vcf.gz.Tajima.D" 0.0149868 0.23 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.23.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.24.vcf.gz.Tajima.D" -0.0135714 0.24 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.24.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.25.vcf.gz.Tajima.D" 0.012404 0.25 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.25.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.26.vcf.gz.Tajima.D" 0.0397427 0.26 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.26.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.27.vcf.gz.Tajima.D" 0.0151502 0.27 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.27.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.28.vcf.gz.Tajima.D" 0.0460842 0.28 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.28.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.29.vcf.gz.Tajima.D" 0.0534307 0.29 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.29.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.3.vcf.gz.Tajima.D" 0.0540092 0.3 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.3.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.31.vcf.gz.Tajima.D" 0.0519026 0.31 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.31.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.32.vcf.gz.Tajima.D" 0.0677792 0.32 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.32.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.33.vcf.gz.Tajima.D" 0.0717142 0.33 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.33.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.34.vcf.gz.Tajima.D" 0.0755417 0.34 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.34.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.35.vcf.gz.Tajima.D" 0.0855544 0.35 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.35.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.36.vcf.gz.Tajima.D" 0.100718 0.36 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.36.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.37.vcf.gz.Tajima.D" 0.0956787 0.37 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.37.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.38.vcf.gz.Tajima.D" 0.131026 0.38 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.38.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.39.vcf.gz.Tajima.D" 0.151853 0.39 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.39.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.4.vcf.gz.Tajima.D" 0.153923 0.4 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.4.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.41.vcf.gz.Tajima.D" 0.176061 0.41 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.41.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.42.vcf.gz.Tajima.D" 0.155199 0.42 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.42.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.43.vcf.gz.Tajima.D" 0.204694 0.43 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.43.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.44.vcf.gz.Tajima.D" 0.209126 0.44 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.44.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.45.vcf.gz.Tajima.D" 0.19958 0.45 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.45.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.46.vcf.gz.Tajima.D" 0.215449 0.46 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.46.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.47.vcf.gz.Tajima.D" 0.242735 0.47 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.47.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.48.vcf.gz.Tajima.D" 0.245616 0.48 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.48.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.49.vcf.gz.Tajima.D" 0.28935 0.49 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.49.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.5.vcf.gz.Tajima.D" 0.299745 0.5 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.5.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.51.vcf.gz.Tajima.D" 0.325483 0.51 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.51.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.52.vcf.gz.Tajima.D" 0.314809 0.52 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.52.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.53.vcf.gz.Tajima.D" 0.327142 0.53 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.53.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.54.vcf.gz.Tajima.D" 0.376896 0.54 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.54.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.55.vcf.gz.Tajima.D" 0.362529 0.55 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.55.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.56.vcf.gz.Tajima.D" 0.353082 0.56 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.56.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.57.vcf.gz.Tajima.D" 0.38235 0.57 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.57.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.58.vcf.gz.Tajima.D" 0.373309 0.58 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.58.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.59.vcf.gz.Tajima.D" 0.421016 0.59 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.59.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.6.vcf.gz.Tajima.D" 0.399593 0.6 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.6.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.61.vcf.gz.Tajima.D" 0.433907 0.61 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.61.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.62.vcf.gz.Tajima.D" 0.500051 0.62 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.62.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.63.vcf.gz.Tajima.D" 0.496553 0.63 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.63.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.64.vcf.gz.Tajima.D" 0.524519 0.64 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.64.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.65.vcf.gz.Tajima.D" 0.564727 0.65 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.65.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.66.vcf.gz.Tajima.D" 0.609989 0.66 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.66.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.67.vcf.gz.Tajima.D" 0.593177 0.67 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.67.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.68.vcf.gz.Tajima.D" 0.675438 0.68 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.68.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.69.vcf.gz.Tajima.D" 0.707402 0.69 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.69.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.7.vcf.gz.Tajima.D" 0.740883 0.7 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.7.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.71.vcf.gz.Tajima.D" 0.816475 0.71 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.71.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.72.vcf.gz.Tajima.D" 0.807638 0.72 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.72.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.73.vcf.gz.Tajima.D" 0.776606 0.73 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.73.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.74.vcf.gz.Tajima.D" 0.866391 0.74 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.74.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.75.vcf.gz.Tajima.D" 0.886342 0.75 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.75.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.76.vcf.gz.Tajima.D" 0.90978 0.76 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.76.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.77.vcf.gz.Tajima.D" 0.905318 0.77 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.77.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.78.vcf.gz.Tajima.D" 1.03452 0.78 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.78.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.79.vcf.gz.Tajima.D" 1.14916 0.79 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.79.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.8.vcf.gz.Tajima.D" 1.1625 0.8 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.8.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.81.vcf.gz.Tajima.D" 1.23554 0.81 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.81.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.82.vcf.gz.Tajima.D" 1.29826 0.82 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.82.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.83.vcf.gz.Tajima.D" 1.34651 0.83 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.83.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.84.vcf.gz.Tajima.D" 1.38592 0.84 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.84.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.85.vcf.gz.Tajima.D" 1.6322 0.85 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.85.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.86.vcf.gz.Tajima.D" 1.74318 0.86 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.86.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.87.vcf.gz.Tajima.D" 1.71951 0.87 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.87.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.88.vcf.gz.Tajima.D" 1.89658 0.88 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.88.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.89.vcf.gz.Tajima.D" 1.94708 0.89 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.89.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.9.vcf.gz.Tajima.D" 2.12672 0.9 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.9.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.91.vcf.gz.Tajima.D" 2.19702 0.91 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.91.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.92.vcf.gz.Tajima.D" 2.47759 0.92 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.92.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.93.vcf.gz.Tajima.D" 2.69598 0.93 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.93.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.94.vcf.gz.Tajima.D" 2.7987 0.94 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.94.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.95.vcf.gz.Tajima.D" 3.22245 0.95 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.95.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.96.vcf.gz.Tajima.D" 3.59114 0.96 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.96.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.97.vcf.gz.Tajima.D" 3.81725 0.97 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.97.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.98.vcf.gz.Tajima.D" 4.24734 0.98 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.98.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.99.vcf.gz.Tajima.D" 4.85978 0.99 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_93_invar_missing_genos=0.99.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_94_invar_missing_genos=0.01.vcf.gz.Tajima.D" -1.09142 0.01 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_94_invar_missing_genos=0.01.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_94_invar_missing_genos=0.02.vcf.gz.Tajima.D" -1.08938 0.02 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_94_invar_missing_genos=0.02.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_94_invar_missing_genos=0.03.vcf.gz.Tajima.D" -1.07593 0.03 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_94_invar_missing_genos=0.03.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_94_invar_missing_genos=0.04.vcf.gz.Tajima.D" -1.06986 0.04 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_94_invar_missing_genos=0.04.vcf.gz" NA
"data/missing_genos/pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_94_invar_missing_genos=0.05.vcf.gz.Tajima.D" -1.04794 0.05 "genotypes" "pi_sim_Ne=1.0e+06_mu=1e-08_samples=100_sites=10000_94_invar_missing_genos=0.05.vcf.gz" NA
